High,Low,Open,Volume,"_time",stock
"37.57","35.94","36.72",563965,"1338249600.000000",BCUP
"36.08","33.57","36.08",882473,"1338336000.000000",BCUP
"34.99","31.36","34.25",987007,"1338422400.000000",BCUP
"31.97","26.97","31.56",1778879,"1338508800.000000",BCUP
28,"25.147","27.8",706162,"1338768000.000000",BCUP
"28.85","26.804","27.26",610142,"1338854400.000000",BCUP
32,"28.1","28.9",869197,"1338940800.000000",BCUP
"31.4091","28.65","30.56",455199,"1339027200.000000",BCUP
"32.06","29.22","30.1",626105,"1339113600.000000",BCUP
"32.88","29.77","32.69",378411,"1339372800.000000",BCUP
"30.99","29.83","30.69",298603,"1339459200.000000",BCUP
"31.95","30.02","30.48",233851,"1339545600.000000",BCUP
"31.92","30.755","30.9",273447,"1339632000.000000",BCUP
"33.04","31.18","31.84",396787,"1339718400.000000",BCUP
"32.72","31.76","32.35",318165,"1339977600.000000",BCUP
"32.67","31.84","32.65",387820,"1340064000.000000",BCUP
"32.02","30.81","31.93",310936,"1340150400.000000",BCUP
"32.02","29.32","31.52",568879,"1340236800.000000",BCUP
"31.2","29.11",30,1515252,"1340323200.000000",BCUP
"28.94","27.84","28.84",657248,"1340582400.000000",BCUP
"28.41","27.5336","28.41",490306,"1340668800.000000",BCUP
"28.38","27.62","27.62",348997,"1340755200.000000",BCUP
"27.59","25.82","26.98",1178654,"1340841600.000000",BCUP
"28.36","27.0149","27.1",458260,"1340928000.000000",BCUP
"29.49","27.44","28.15",350711,"1341187200.000000",BCUP
"29.25","28.8","29.06",138890,"1341273600.000000",BCUP
"30.53","28.68","28.89",152099,"1341446400.000000",BCUP
"29.86","28.875","29.29",444501,"1341532800.000000",BCUP
"29.5941","27.42","29.17",813921,"1341792000.000000",BCUP
"28.24","26.51","28.24",694643,"1341878400.000000",BCUP
"27.4062","26.25","26.83",350331,"1341964800.000000",BCUP
"27.5","25.9","26.32",246878,"1342051200.000000",BCUP
"28.74","27.02","27.24",354544,"1342137600.000000",BCUP
"29.32","27.94","28.05",421745,"1342396800.000000",BCUP
"28.29","27.49","27.89",653097,"1342483200.000000",BCUP
"29.45","27.5","27.86",910518,"1342569600.000000",BCUP
"29.36","28.47",29,846086,"1342656000.000000",BCUP
"29.57","28.06","29.12",6141008,"1342742400.000000",BCUP
"28.63",28,"28.25",1014935,"1343001600.000000",BCUP
"28.25","27.75","28.15",365321,"1343088000.000000",BCUP
"28.47","27.6","28.11",396009,"1343174400.000000",BCUP
"28.93","27.99","28.83",644436,"1343260800.000000",BCUP
"29.9","28.05","28.64",770671,"1343347200.000000",BCUP
"29.28","28.37","29.18",322411,"1343606400.000000",BCUP
"29.55","28.64","28.65",518346,"1343692800.000000",BCUP
"29.8","28.675","29.69",338282,"1343779200.000000",BCUP
"28.54",27,"28.4",840079,"1343865600.000000",BCUP
"28.99","27.53","28.9",422099,"1343952000.000000",BCUP
"29.74","27.88","27.98",624084,"1344211200.000000",BCUP
"30.84","29.39","29.64",758889,"1344297600.000000",BCUP
"30.66","29.69","30.26",231421,"1344384000.000000",BCUP
"30.58","29.94","30.21",285619,"1344470400.000000",BCUP
"30.75","29.95","30.28",309113,"1344556800.000000",BCUP
"30.2999","29.46","30.22",320781,"1344816000.000000",BCUP
"30.12","29.42","30.04",154795,"1344902400.000000",BCUP
"29.93","28.74","29.29",384300,"1344988800.000000",BCUP
"30.76","29.05","29.56",551303,"1345075200.000000",BCUP
31,"30.434","30.85",376059,"1345161600.000000",BCUP
"31.5","30.58","30.9",347416,"1345420800.000000",BCUP
"31.75","30.47","31.5",314795,"1345507200.000000",BCUP
"30.95","30.5","30.8",265653,"1345593600.000000",BCUP
"30.94","30.05","30.51",389340,"1345680000.000000",BCUP
"31.06","30.45","30.9",337781,"1345766400.000000",BCUP
"31.16","30.54","31.07",332738,"1346025600.000000",BCUP
"31.1193","30.89",31,290550,"1346112000.000000",BCUP
"31.04","30.51",31,311232,"1346198400.000000",BCUP
"31.36","29.911","30.52",869988,"1346284800.000000",BCUP
"36.12","34.25","34.5",3463379,"1346371200.000000",BCUP
"35.52","34.29","34.49",603672,"1346716800.000000",BCUP
"37.44","35.23","35.54",1069513,"1346803200.000000",BCUP
"37.75","36.33","37.58",571128,"1346889600.000000",BCUP
"38.49","36.6","37.2",846495,"1346976000.000000",BCUP
"38.21","36.09","38.2",752129,"1347235200.000000",BCUP
"37.19","36.3301",37,429152,"1347321600.000000",BCUP
"37.4","36.695","36.98",336980,"1347408000.000000",BCUP
"38.08",36,"36.98",608552,"1347494400.000000",BCUP
"39.75","38.26","38.48",663214,"1347580800.000000",BCUP
"39.09","37.72","39.09",401239,"1347840000.000000",BCUP
"38.4983","37.56","38.39",268560,"1347926400.000000",BCUP
"38.3","37.48","37.49",313149,"1348012800.000000",BCUP
"37.81","35.85","37.58",1202495,"1348099200.000000",BCUP
"37.75","36.61","37.16",1607311,"1348185600.000000",BCUP
"37.12","36.01","36.87",571702,"1348444800.000000",BCUP
"38.07","36.3002","36.65",1692520,"1348531200.000000",BCUP
"36.68","34.9201","36.61",484686,"1348617600.000000",BCUP
"38.16","36.3223","36.55",1107789,"1348704000.000000",BCUP
"37.87","36.12","37.61",968208,"1348790400.000000",BCUP
"37.204","33.94",37,2338589,"1349049600.000000",BCUP
"35.9875","34.24","35.91",967929,"1349136000.000000",BCUP
"36.1","34.95","35.51",648235,"1349222400.000000",BCUP
"35.79","34.82","35.5",592087,"1349308800.000000",BCUP
"35.28","32.43","35.06",1457620,"1349395200.000000",BCUP
"33.56","31.85","31.96",714892,"1349654400.000000",BCUP
"32.6",32,"32.6",706731,"1349740800.000000",BCUP
"32.65","30.92","32.26",1223701,"1349827200.000000",BCUP
"32.07","30.9","31.53",1677041,"1349913600.000000",BCUP
"31.79","31.14","31.5",680431,"1350000000.000000",BCUP
"32.47","31.03","31.15",1183492,"1350259200.000000",BCUP
"32.78","30.23","31.13",6140456,"1350345600.000000",BCUP
"32.11","30.94","31.9",1700927,"1350432000.000000",BCUP
"31.6","30.815",31,1061304,"1350518400.000000",BCUP
"31.93","30.72","31.21",1718187,"1350604800.000000",BCUP
"31.83","30.12","31.83",1422905,"1350864000.000000",BCUP
"30.77","29.9","30.29",923517,"1350950400.000000",BCUP
"30.87","30.01","30.74",670511,"1351036800.000000",BCUP
"30.81","28.04","30.81",2040764,"1351123200.000000",BCUP
"29.91","28.76","29.65",917276,"1351209600.000000",BCUP
"29.04","27.75","28.96",1557782,"1351641600.000000",BCUP
"29.23","27.9","28.15",1434983,"1351728000.000000",BCUP
"28.76","27.77","28.67",829758,"1351814400.000000",BCUP
"28.41","27.41","28.18",795081,"1352073600.000000",BCUP
"28.1801","27.58","27.84",569012,"1352160000.000000",BCUP
"27.57","26.87","27.45",649752,"1352246400.000000",BCUP
"27.35","26.73","27.34",733528,"1352332800.000000",BCUP
"27.06","26.58","26.91",848951,"1352419200.000000",BCUP
27,"26.15","26.97",722378,"1352678400.000000",BCUP
"26.7","26.1","26.31",412849,"1352764800.000000",BCUP
"27.36","26.34","26.53",752842,"1352851200.000000",BCUP
"27.44","26.64","26.64",1184154,"1352937600.000000",BCUP
29,"27.31","27.38",1378940,"1353024000.000000",BCUP
"28.92","27.32","28.81",1445956,"1353283200.000000",BCUP
"28.6","28.02","28.02",657664,"1353369600.000000",BCUP
"29.2","28.39","28.39",747923,"1353456000.000000",BCUP
"29.01","28.48","28.7",300597,"1353628800.000000",BCUP
"28.99","28.19","28.6",697203,"1353888000.000000",BCUP
"29.22","28.67","28.9",838091,"1353974400.000000",BCUP
"29.1","28.76","28.99",751630,"1354060800.000000",BCUP
30,"28.97","29.03",2152661,"1354147200.000000",BCUP
"30.92","28.1","30.21",8192555,"1354233600.000000",BCUP
"29.75","27.87","28.21",5164875,"1354492800.000000",BCUP
"28.55","27.87",28,1342184,"1354579200.000000",BCUP
"28.795","27.7101","28.01",1316295,"1354665600.000000",BCUP
29,"27.78","28.26",938654,"1354752000.000000",BCUP
"28.7","27.84","28.6",1292538,"1354838400.000000",BCUP
"28.43","27.73","27.82",1735290,"1355097600.000000",BCUP
28,"27.551","27.82",1484792,"1355184000.000000",BCUP
"27.82","26.91","27.82",1876036,"1355270400.000000",BCUP
"27.46","26.931","27.17",1344595,"1355356800.000000",BCUP
"27.66","26.98","27.05",931788,"1355443200.000000",BCUP
"27.71","27.1401","27.21",953274,"1355702400.000000",BCUP
"28.4","27.2075","27.21",1564084,"1355788800.000000",BCUP
"29.67","28.05","28.28",2552829,"1355875200.000000",BCUP
"29.38","28.85","29.16",1312047,"1355961600.000000",BCUP
"29.43","28.66","29.02",1643560,"1356048000.000000",BCUP
"29.27","28.98","29.04",324950,"1356307200.000000",BCUP
"29.12","28.61","28.64",469896,"1356480000.000000",BCUP
"28.9089","27.97","28.41",1193990,"1356566400.000000",BCUP
"28.77","28.34","28.45",676145,"1356652800.000000",BCUP
"29.18","28.08","28.08",994084,"1356912000.000000",BCUP
"29.7","29.02","29.5",1214727,"1357084800.000000",BCUP
"29.795","29.14","29.5",637960,"1357171200.000000",BCUP
"29.87","29.29","29.53",558963,"1357257600.000000",BCUP
"29.89","29.32","29.4",873444,"1357516800.000000",BCUP
"29.18","28.25","28.77",1195388,"1357603200.000000",BCUP
"29.81","28.77","28.77",885330,"1357689600.000000",BCUP
"29.89","29.22","29.89",720904,"1357776000.000000",BCUP
"32.44","29.44","29.5",3579761,"1357862400.000000",BCUP
"31.8699","30.85","31.63",1536125,"1358121600.000000",BCUP
"33.71","30.995","31.19",3302239,"1358208000.000000",BCUP
"33.35","31.75",33,3933026,"1358294400.000000",BCUP
"33.4","31.14","31.85",2955141,"1358380800.000000",BCUP
"33.75",33,"33.15",2604840,"1358467200.000000",BCUP
"33.63","32.96","33.42",1129829,"1358812800.000000",BCUP
"33.74",33,"33.73",1306049,"1358899200.000000",BCUP
"33.62","33.15","33.53",2042697,"1358985600.000000",BCUP
"34.9","33.29","33.62",2140550,"1359072000.000000",BCUP
"34.98","33.88","33.88",1982267,"1359331200.000000",BCUP
"33.75","32.57","33.65",2411382,"1359417600.000000",BCUP
"33.64","32.31","33.49",1357369,"1359504000.000000",BCUP
"33.93","32.5","32.91",1078099,"1359590400.000000",BCUP
"34.02","33.27","33.27",2549940,"1359676800.000000",BCUP
"34.05","33.33","33.51",884336,"1359936000.000000",BCUP
34,"33.44","33.8",797516,"1360022400.000000",BCUP
"34.16","33.64","33.88",780894,"1360108800.000000",BCUP
"33.775","32.82","33.75",733451,"1360195200.000000",BCUP
"33.74","32.75","32.79",636784,"1360281600.000000",BCUP
"34.01",33,"33.08",770641,"1360540800.000000",BCUP
"34.75","33.76","34.28",1711309,"1360627200.000000",BCUP
"34.83","34.12","34.42",717567,"1360713600.000000",BCUP
"35.19","34.02","34.47",1479024,"1360800000.000000",BCUP
"35.76","34.9","35.44",1555150,"1360886400.000000",BCUP
"35.349","34.67","34.74",728027,"1361232000.000000",BCUP
"35.07","34.04","34.88",827562,"1361318400.000000",BCUP
"34.8222","33.78","34.18",794528,"1361404800.000000",BCUP
"35.06",34,"34.05",703320,"1361491200.000000",BCUP
"36.31",35,35,1819924,"1361750400.000000",BCUP
"35.75","35.06","35.51",1802894,"1361836800.000000",BCUP
"36.47","35.1","35.3",1306134,"1361923200.000000",BCUP
"36.71","35.93","36.28",2103771,"1362009600.000000",BCUP
"39.18","36.13","37.08",4318240,"1362096000.000000",BCUP
"38.18","37.05","37.43",3742197,"1362355200.000000",BCUP
"37.68","37.01","37.28",3442558,"1362441600.000000",BCUP
"38.04","37.3","37.79",1806065,"1362528000.000000",BCUP
"38.07","37.6353",38,1717785,"1362614400.000000",BCUP
"39.23","37.93","37.95",1755047,"1362700800.000000",BCUP
"39.03","37.51","37.77",1199525,"1362960000.000000",BCUP
"38.98","37.73","38.47",1523391,"1363046400.000000",BCUP
"38.72","37.91","38.22",1069457,"1363132800.000000",BCUP
"39.5","38.38","38.68",1633284,"1363219200.000000",BCUP
"39.49","38.65","39.11",1147760,"1363305600.000000",BCUP
"38.98","38.03","38.1",922315,"1363564800.000000",BCUP
"38.8","37.13","38.65",1635172,"1363651200.000000",BCUP
"38.56","37.61","37.86",1166633,"1363737600.000000",BCUP
"38.82","37.62","38.16",1010737,"1363824000.000000",BCUP
"39.3","38.03","38.44",1298476,"1363910400.000000",BCUP
"40.63","38.475","38.52",3272101,"1364169600.000000",BCUP
"39.7","38.6","39.49",3280093,"1364256000.000000",BCUP
"40.03","38.82","39.26",1657740,"1364342400.000000",BCUP
"40.58","39.8","39.84",1425611,"1364428800.000000",BCUP
"40.3","39.66","39.82",1540268,"1364774400.000000",BCUP
"40.3701","39.6","40.01",929629,"1364860800.000000",BCUP
"39.9","38.75","39.71",1601514,"1364947200.000000",BCUP
"39.89","39.1","39.35",1322774,"1365033600.000000",BCUP
40,"38.6","38.99",1121494,"1365120000.000000",BCUP
"40.22","39.26","39.33",1397664,"1365379200.000000",BCUP
"40.65","39.685","39.75",1149969,"1365465600.000000",BCUP
"41.44","40.29","40.56",2540893,"1365552000.000000",BCUP
"42.25","40.99","41.37",1596424,"1365638400.000000",BCUP
"42.4","41.64","42.13",881121,"1365724800.000000",BCUP
"42.48","41.42","42.09",1441628,"1365984000.000000",BCUP
"42.28","41.22","41.6",1870658,"1366070400.000000",BCUP
"42.49","41.73","42.03",1295612,"1366156800.000000",BCUP
"42.42","40.79","42.42",1040641,"1366243200.000000",BCUP
"41.03","40.03","41.03",1229360,"1366329600.000000",BCUP
"41.49","40.22","41.06",1004230,"1366588800.000000",BCUP
"41.77","40.64","40.64",645863,"1366675200.000000",BCUP
"41.5007","40.72","41.45",908461,"1366761600.000000",BCUP
"42.09","40.75","41.06",1467495,"1366848000.000000",BCUP
"42.53","41.03","41.95",999826,"1366934400.000000",BCUP
"41.86","41.21","41.69",865224,"1367193600.000000",BCUP
"42.16","40.48","41.76",1481560,"1367280000.000000",BCUP
"41.6323","40.59","40.59",1030470,"1367366400.000000",BCUP
"42.5","40.72","40.9",1343635,"1367452800.000000",BCUP
"43.49","42.311","42.5",828489,"1367539200.000000",BCUP
"43.97","42.87","43.4",651331,"1367798400.000000",BCUP
"44.49","42.99","43.4",891858,"1367884800.000000",BCUP
"44.6","42.85","42.85",1454432,"1367971200.000000",BCUP
"43.69","41.77","43.67",1498046,"1368057600.000000",BCUP
"45.16","43.41","43.75",1480314,"1368144000.000000",BCUP
"45.04","44.015","44.76",663940,"1368403200.000000",BCUP
"45.22","44.391","44.56",1247214,"1368489600.000000",BCUP
"45.44","43.86","45.27",1022579,"1368576000.000000",BCUP
"45.2","44.52","44.81",1187910,"1368662400.000000",BCUP
"45.55","44.53","45.02",954043,"1368748800.000000",BCUP
"47.14","45.82","45.98",1043569,"1369008000.000000",BCUP
"47.21","45.84","46.52",711762,"1369094400.000000",BCUP
"46.8955","44.76","46.84",868351,"1369180800.000000",BCUP
"45.32","43.61",45,745344,"1369267200.000000",BCUP
"44.86","44.06","44.82",609031,"1369353600.000000",BCUP
"46.09","45.02","45.03",975017,"1369699200.000000",BCUP
"46.06","44.46","45.48",1510752,"1369785600.000000",BCUP
"46.21","44.45","45.94",2393714,"1369872000.000000",BCUP
"47.11","43.4","44.05",2794886,"1369958400.000000",BCUP
"46.45","44.79","46.24",2377092,"1370217600.000000",BCUP
"45.45","42.96","44.61",2116619,"1370304000.000000",BCUP
"43.11","41.29","42.79",2467545,"1370390400.000000",BCUP
"43.03","41.78","42.1",936935,"1370476800.000000",BCUP
"43.5","42.24",43,1417994,"1370563200.000000",BCUP
"44.15","43.04","43.79",1092345,"1370822400.000000",BCUP
"44.645","42.97","43.58",1286469,"1370908800.000000",BCUP
"44.79","43.73","44.49",1072846,"1370995200.000000",BCUP
"43.87","43.11","43.65",751325,"1371081600.000000",BCUP
"44.28","42.97","44.02",608976,"1371168000.000000",BCUP
"44.15","43.4","43.48",1213813,"1371427200.000000",BCUP
"44.67","43.42","43.69",1312873,"1371513600.000000",BCUP
"44.165","43.69","43.91",1452396,"1371600000.000000",BCUP
"43.79","43.05","43.66",1352857,"1371686400.000000",BCUP
"43.95","42.826","43.8",1561015,"1371772800.000000",BCUP
"44.4",43,"43.31",1344575,"1372032000.000000",BCUP
"44.29","43.51","43.88",1066622,"1372118400.000000",BCUP
"46.105",44,"44.55",2003154,"1372204800.000000",BCUP
"47.11","45.25","45.94",1558878,"1372291200.000000",BCUP
"47.61","46.29","46.75",8399941,"1372377600.000000",BCUP
"47.92","46.145","46.35",1569129,"1372636800.000000",BCUP
"49.29","47.4","47.43",2364095,"1372723200.000000",BCUP
"48.76","47.51","48.38",892053,"1372809600.000000",BCUP
"49.34","48.58","48.58",805985,"1372982400.000000",BCUP
"49.58","48.1901","49.57",1090928,"1373241600.000000",BCUP
"49.07","47.6","48.22",1145001,"1373328000.000000",BCUP
"49.85","48.68","48.79",994778,"1373414400.000000",BCUP
"50.15","49.2","50.08",972430,"1373500800.000000",BCUP
"51.11","49.5","49.67",1634046,"1373587200.000000",BCUP
"51.31","50.391","50.63",1073191,"1373846400.000000",BCUP
"50.399","49.32","50.14",1694206,"1373932800.000000",BCUP
"50.77","49.74","49.84",764683,"1374019200.000000",BCUP
"50.32","49.59","50.19",515869,"1374105600.000000",BCUP
"50.155","49.505","49.61",718576,"1374192000.000000",BCUP
"50.28","49.62","49.95",626852,"1374451200.000000",BCUP
"50.53","49.91","50.36",657658,"1374537600.000000",BCUP
"51.46","50.26","50.26",1195416,"1374624000.000000",BCUP
"52.12","51.08","51.15",745222,"1374710400.000000",BCUP
"51.14","50.14","51.04",1229266,"1374796800.000000",BCUP
"50.73","49.47","50.73",891477,"1375056000.000000",BCUP
"50.05","49.4","49.78",971020,"1375142400.000000",BCUP
"50.57","49.5","50.21",719825,"1375228800.000000",BCUP
"52.08","50.15","50.28",957546,"1375315200.000000",BCUP
"53.47","50.758","51.41",1329691,"1375401600.000000",BCUP
"53.19","52.17","52.17",784401,"1375660800.000000",BCUP
"53.0699","52.03","53.01",656067,"1375747200.000000",BCUP
52,"51.259",52,475289,"1375833600.000000",BCUP
"52.22","51.42","51.85",430734,"1375920000.000000",BCUP
"52.86","51.66","52.14",399953,"1376006400.000000",BCUP
"52.5699","51.3","51.66",221491,"1376265600.000000",BCUP
"52.9696","51.6501","52.11",266600,"1376352000.000000",BCUP
"52.82","51.66","52.52",302678,"1376438400.000000",BCUP
"51.09","49.44","50.95",730215,"1376524800.000000",BCUP
"50.06","49.33","50.06",453881,"1376611200.000000",BCUP
"50.968","49.61","49.98",822473,"1376870400.000000",BCUP
"50.418","49.29","50.13",517121,"1376956800.000000",BCUP
"50.76","49.6901","49.97",332823,"1377043200.000000",BCUP
"50.56","49.85","50.26",386064,"1377129600.000000",BCUP
"50.5","49.39","50.2",670968,"1377216000.000000",BCUP
"50.98","50.06","50.28",593668,"1377475200.000000",BCUP
"49.84","47.77","49.84",1230662,"1377561600.000000",BCUP
"48.47","47.69","48.11",1233014,"1377648000.000000",BCUP
"49.65","48.32","48.36",1427589,"1377734400.000000",BCUP
"55.83","52.52","53.7",4905072,"1377820800.000000",BCUP
"56.52","54.5","54.75",2340103,"1378166400.000000",BCUP
"55.94","54.76",55,885418,"1378252800.000000",BCUP
"55.92",55,"55.26",803211,"1378339200.000000",BCUP
